id,date,time,latitude,longitude,districts,subdistrict,type
6942,9/1/2021,21,-6.169478793,106.8983987,Jakarta_Utara,Kelapa_Gading,Vehicle Theft
6943,5/8/2021,22,-6.169556059,106.8984781,Jakarta_Utara,Kelapa_Gading,Vehicle Theft
6944,7/10/2021,11,-6.172435402,106.8984705,Jakarta_Utara,Kelapa_Gading,Drugs
6945,4/13/2021,23,-6.171097505,106.9003126,Jakarta_Utara,Kelapa_Gading,Vehicle Theft
6946,9/8/2021,17,-6.173635149,106.8994755,Jakarta_Utara,Kelapa_Gading,Weighted Theft
6947,1/4/2021,19,-6.171272776,106.8982988,Jakarta_Utara,Kelapa_Gading,Drugs
6948,6/26/2021,21,-6.169803975,106.9000136,Jakarta_Utara,Kelapa_Gading,Vehicle Theft
6949,11/6/2021,7,-6.170487724,106.8983307,Jakarta_Utara,Kelapa_Gading,Fraud
6950,4/25/2021,8,-6.172204602,106.8992855,Jakarta_Utara,Kelapa_Gading,Drugs
6951,8/24/2021,0,-6.170847023,106.9005732,Jakarta_Utara,Kelapa_Gading,Fraud
6952,5/14/2021,11,-6.168084423,106.8982296,Jakarta_Utara,Kelapa_Gading,Drugs
6953,12/25/2021,3,-6.170366496,106.898547,Jakarta_Utara,Kelapa_Gading,Weighted Theft
6954,8/26/2021,21,-6.169506029,106.8981746,Jakarta_Utara,Kelapa_Gading,Weighted Theft
6955,10/16/2021,10,-6.171485278,106.8987202,Jakarta_Utara,Kelapa_Gading,Violent Theft
6956,3/12/2021,14,-6.172289758,106.8973197,Jakarta_Utara,Kelapa_Gading,Drugs
6957,7/4/2021,9,-6.172321238,106.8985628,Jakarta_Utara,Kelapa_Gading,Drugs
6958,6/8/2021,3,-6.171108255,106.8988563,Jakarta_Utara,Kelapa_Gading,Fraud
6959,2/5/2021,1,-6.172530184,106.8994428,Jakarta_Utara,Kelapa_Gading,Drugs
6960,1/16/2021,13,-6.176698962,106.9124695,Jakarta_Utara,Kelapa_Gading,Destruction
6961,6/1/2021,3,-6.176658094,106.9125019,Jakarta_Utara,Kelapa_Gading,Drugs
6962,6/24/2021,13,-6.176725383,106.9124258,Jakarta_Utara,Kelapa_Gading,Vehicle Theft
6963,12/2/2021,16,-6.176752224,106.9125754,Jakarta_Utara,Kelapa_Gading,Demonstration
6964,7/2/2021,20,-6.176699288,106.9125201,Jakarta_Utara,Kelapa_Gading,Vehicle Theft
6965,12/11/2021,20,-6.176802454,106.9125827,Jakarta_Utara,Kelapa_Gading,Fraud
6966,11/7/2021,4,-6.176837922,106.9126784,Jakarta_Utara,Kelapa_Gading,Drugs
6967,4/19/2021,20,-6.176820025,106.912519,Jakarta_Utara,Kelapa_Gading,Fraud
6968,12/1/2021,23,-6.176812705,106.912526,Jakarta_Utara,Kelapa_Gading,Drugs
6969,7/29/2021,5,-6.176868642,106.912397,Jakarta_Utara,Kelapa_Gading,Drugs
6970,9/3/2021,3,-6.176867693,106.9124461,Jakarta_Utara,Kelapa_Gading,Fraud
6971,12/22/2021,6,-6.176831881,106.9126349,Jakarta_Utara,Kelapa_Gading,Drugs
6972,7/4/2021,16,-6.176767021,106.9124565,Jakarta_Utara,Kelapa_Gading,Drugs
6973,6/4/2021,17,-6.176730129,106.9125347,Jakarta_Utara,Kelapa_Gading,Weighted Theft
6974,3/11/2021,7,-6.176673882,106.9124584,Jakarta_Utara,Kelapa_Gading,Severe Persecution
6975,4/18/2021,7,-6.176763884,106.912537,Jakarta_Utara,Kelapa_Gading,Ordinary Theft
6976,7/13/2021,0,-6.176787906,106.9125617,Jakarta_Utara,Kelapa_Gading,Fraud
6977,8/27/2021,12,-6.176718903,106.912494,Jakarta_Utara,Kelapa_Gading,Vehicle Theft
6978,12/6/2021,19,-6.17666357,106.9126126,Jakarta_Utara,Kelapa_Gading,Vehicle Theft
6979,11/23/2021,15,-6.17666301,106.9125062,Jakarta_Utara,Kelapa_Gading,Weighted Theft
6980,7/14/2021,9,-6.176792451,106.9123248,Jakarta_Utara,Kelapa_Gading,Demonstration
6981,4/17/2021,23,-6.176685862,106.9126647,Jakarta_Utara,Kelapa_Gading,Weighted Theft
6982,2/4/2021,9,-6.176676334,106.9124518,Jakarta_Utara,Kelapa_Gading,Drugs
6983,9/8/2021,19,-6.176802711,106.9124018,Jakarta_Utara,Kelapa_Gading,Drugs
6984,7/10/2021,14,-6.176806339,106.9125886,Jakarta_Utara,Kelapa_Gading,Ordinary Theft
6985,9/26/2021,6,-6.176780505,106.9125729,Jakarta_Utara,Kelapa_Gading,Drugs
6986,7/14/2021,10,-6.176815171,106.9124097,Jakarta_Utara,Kelapa_Gading,Ordinary Theft
6987,3/13/2021,14,-6.17669162,106.9125384,Jakarta_Utara,Kelapa_Gading,Vehicle Theft
6988,10/24/2021,10,-6.176767309,106.9126491,Jakarta_Utara,Kelapa_Gading,Drugs
6989,9/6/2021,10,-6.176726167,106.912596,Jakarta_Utara,Kelapa_Gading,Fraud
6990,12/2/2021,15,-6.176733041,106.9126492,Jakarta_Utara,Kelapa_Gading,Drugs
6991,11/18/2021,0,-6.17687119,106.9124491,Jakarta_Utara,Kelapa_Gading,Ordinary Theft
6992,6/28/2021,18,-6.176733653,106.9125517,Jakarta_Utara,Kelapa_Gading,Drugs
6993,10/12/2021,22,-6.176814674,106.9126774,Jakarta_Utara,Kelapa_Gading,Weighted Theft
6994,4/8/2021,17,-6.176790236,106.912561,Jakarta_Utara,Kelapa_Gading,Ordinary Theft
6995,3/31/2021,7,-6.176788164,106.9124542,Jakarta_Utara,Kelapa_Gading,Drugs
6996,12/15/2021,18,-6.176784235,106.9126333,Jakarta_Utara,Kelapa_Gading,Demonstration
6997,5/30/2021,5,-6.176717671,106.9126542,Jakarta_Utara,Kelapa_Gading,Fraud
6998,5/19/2021,4,-6.176695547,106.9126441,Jakarta_Utara,Kelapa_Gading,Fraud
6999,2/3/2021,15,-6.176852053,106.9125812,Jakarta_Utara,Kelapa_Gading,Severe Persecution
7000,6/20/2021,0,-6.176790298,106.9123643,Jakarta_Utara,Kelapa_Gading,Drugs
7001,6/16/2021,3,-6.176722347,106.9124626,Jakarta_Utara,Kelapa_Gading,Severe Persecution
7002,3/29/2021,3,-6.176745158,106.9125733,Jakarta_Utara,Kelapa_Gading,Vehicle Theft
7003,12/20/2021,21,-6.176880995,106.912395,Jakarta_Utara,Kelapa_Gading,Weighted Theft
7004,6/24/2021,17,-6.176747611,106.9123488,Jakarta_Utara,Kelapa_Gading,Severe Persecution
7005,4/7/2021,14,-6.176813975,106.9125518,Jakarta_Utara,Kelapa_Gading,Weighted Theft
7006,2/24/2021,21,-6.17671522,106.9126662,Jakarta_Utara,Kelapa_Gading,Weighted Theft
7007,1/22/2021,10,-6.176710647,106.9123818,Jakarta_Utara,Kelapa_Gading,Fraud
7008,5/1/2021,10,-6.176660611,106.9123308,Jakarta_Utara,Kelapa_Gading,Fraud
7009,8/27/2021,0,-6.176873091,106.9124567,Jakarta_Utara,Kelapa_Gading,Drugs
7010,5/27/2021,20,-6.176892241,106.9123824,Jakarta_Utara,Kelapa_Gading,Fraud
7011,8/24/2021,21,-6.176714976,106.9126776,Jakarta_Utara,Kelapa_Gading,Vehicle Theft
7012,3/30/2021,18,-6.176721006,106.9123576,Jakarta_Utara,Kelapa_Gading,Drugs
7013,3/16/2021,3,-6.17688609,106.9125919,Jakarta_Utara,Kelapa_Gading,Fraud
7014,8/2/2021,6,-6.176701074,106.9126608,Jakarta_Utara,Kelapa_Gading,Fraud
7015,7/31/2021,5,-6.176696945,106.9123287,Jakarta_Utara,Kelapa_Gading,Vehicle Theft
7016,7/9/2021,15,-6.176830283,106.9125257,Jakarta_Utara,Kelapa_Gading,Ordinary Theft
7017,8/12/2021,11,-6.176887083,106.9124636,Jakarta_Utara,Kelapa_Gading,Destruction
7018,11/13/2021,1,-6.176828419,106.9124297,Jakarta_Utara,Kelapa_Gading,Fraud
7019,10/26/2021,6,-6.176664934,106.9124695,Jakarta_Utara,Kelapa_Gading,Drugs
7020,4/27/2021,17,-6.176727025,106.9123866,Jakarta_Utara,Kelapa_Gading,Vehicle Theft
7021,3/27/2021,6,-6.1767455,106.9125576,Jakarta_Utara,Kelapa_Gading,Severe Persecution
7022,6/10/2021,6,-6.176673297,106.9126404,Jakarta_Utara,Kelapa_Gading,Fraud
7023,6/10/2021,23,-6.17686129,106.9126454,Jakarta_Utara,Kelapa_Gading,Violent Theft
7024,1/3/2021,16,-6.176746521,106.9124321,Jakarta_Utara,Kelapa_Gading,Severe Persecution
7025,7/17/2021,2,-6.176740873,106.9126352,Jakarta_Utara,Kelapa_Gading,Drugs
7026,5/31/2021,12,-6.176823069,106.9125262,Jakarta_Utara,Kelapa_Gading,Ordinary Theft
7027,1/30/2021,22,-6.176699609,106.9126644,Jakarta_Utara,Kelapa_Gading,Fraud
7028,3/30/2021,15,-6.176744225,106.912398,Jakarta_Utara,Kelapa_Gading,Severe Persecution
7029,10/19/2021,7,-6.176678082,106.9123661,Jakarta_Utara,Kelapa_Gading,Ordinary Theft
7030,1/24/2021,10,-6.176816125,106.9123612,Jakarta_Utara,Kelapa_Gading,Vehicle Theft
7031,11/6/2021,23,-6.176870777,106.9125628,Jakarta_Utara,Kelapa_Gading,Drugs
7032,9/17/2021,7,-6.176836683,106.912678,Jakarta_Utara,Kelapa_Gading,Ordinary Theft
7033,11/17/2021,19,-6.176821798,106.9124905,Jakarta_Utara,Kelapa_Gading,Fraud
7034,5/23/2021,16,-6.176769231,106.9125056,Jakarta_Utara,Kelapa_Gading,Drugs
7035,5/4/2021,3,-6.176891527,106.9126423,Jakarta_Utara,Kelapa_Gading,Weighted Theft
7036,12/22/2021,3,-6.176652993,106.9126702,Jakarta_Utara,Kelapa_Gading,Weighted Theft
7037,12/3/2021,10,-6.176675222,106.9125316,Jakarta_Utara,Kelapa_Gading,Drugs
7038,8/20/2021,6,-6.176679412,106.9126809,Jakarta_Utara,Kelapa_Gading,Weighted Theft
7039,5/22/2021,7,-6.17687958,106.9126631,Jakarta_Utara,Kelapa_Gading,Fraud
7040,3/30/2021,11,-6.176700978,106.9125527,Jakarta_Utara,Kelapa_Gading,Fraud
7041,4/2/2021,8,-6.17666529,106.9126283,Jakarta_Utara,Kelapa_Gading,Drugs
7042,2/18/2021,10,-6.176657836,106.9124502,Jakarta_Utara,Kelapa_Gading,Severe Persecution
7043,1/26/2021,2,-6.176749251,106.9124941,Jakarta_Utara,Kelapa_Gading,Fraud
7044,7/19/2021,15,-6.176883679,106.91235,Jakarta_Utara,Kelapa_Gading,Drugs
7045,10/17/2021,6,-6.176829942,106.912604,Jakarta_Utara,Kelapa_Gading,Weighted Theft
7046,4/20/2021,2,-6.17681074,106.9124219,Jakarta_Utara,Kelapa_Gading,Fraud
7047,7/11/2021,16,-6.139599719,106.914476,Jakarta_Utara,Kelapa_Gading,Weighted Theft
7048,10/27/2021,11,-6.139539131,106.914476,Jakarta_Utara,Kelapa_Gading,Weighted Theft
7049,12/4/2021,10,-6.13931718,106.914476,Jakarta_Utara,Kelapa_Gading,Severe Persecution
7050,1/28/2021,22,-6.13954148,106.914476,Jakarta_Utara,Kelapa_Gading,Severe Persecution
7051,3/14/2021,10,-6.139591954,106.914476,Jakarta_Utara,Kelapa_Gading,Severe Persecution
7052,4/20/2021,6,-6.139339312,106.914476,Jakarta_Utara,Kelapa_Gading,Weighted Theft
7053,6/29/2021,7,-6.139344745,106.914476,Jakarta_Utara,Kelapa_Gading,Vehicle Theft
7054,4/19/2021,16,-6.139793515,106.914476,Jakarta_Utara,Kelapa_Gading,Drugs
7055,4/1/2021,13,-6.139604071,106.914476,Jakarta_Utara,Kelapa_Gading,Fraud
7056,7/3/2021,7,-6.139438372,106.914476,Jakarta_Utara,Kelapa_Gading,Drugs
7057,11/19/2021,0,-6.139312602,106.914476,Jakarta_Utara,Kelapa_Gading,Drugs
7058,11/8/2021,19,-6.13963377,106.914476,Jakarta_Utara,Kelapa_Gading,Ordinary Theft
7059,11/26/2021,4,-6.139448945,106.914476,Jakarta_Utara,Kelapa_Gading,Vehicle Theft
7060,7/25/2021,14,-6.139598347,106.914476,Jakarta_Utara,Kelapa_Gading,Drugs
7061,9/16/2021,17,-6.139572996,106.914476,Jakarta_Utara,Kelapa_Gading,Fraud
7062,7/10/2021,20,-6.139673128,106.914476,Jakarta_Utara,Kelapa_Gading,Fraud
7063,8/2/2021,4,-6.139552743,106.914476,Jakarta_Utara,Kelapa_Gading,Drugs
7064,3/31/2021,7,-6.139760112,106.914476,Jakarta_Utara,Kelapa_Gading,Weighted Theft
7065,11/26/2021,16,-6.139834046,106.914476,Jakarta_Utara,Kelapa_Gading,Rape
7066,11/17/2021,12,-6.139459243,106.914476,Jakarta_Utara,Kelapa_Gading,Drugs
7067,11/15/2021,8,-6.139599943,106.914476,Jakarta_Utara,Kelapa_Gading,Drugs
7068,3/7/2021,20,-6.139460599,106.914476,Jakarta_Utara,Kelapa_Gading,Vehicle Theft
7069,5/20/2021,3,-6.13956403,106.914476,Jakarta_Utara,Kelapa_Gading,Severe Persecution
7070,9/19/2021,19,-6.139520429,106.914476,Jakarta_Utara,Kelapa_Gading,Drugs
7071,10/30/2021,16,-6.139307542,106.914476,Jakarta_Utara,Kelapa_Gading,Drugs
7072,5/24/2021,5,-6.139482315,106.914476,Jakarta_Utara,Kelapa_Gading,Fraud
7073,1/15/2021,19,-6.139458466,106.914476,Jakarta_Utara,Kelapa_Gading,Fraud
7074,12/9/2021,11,-6.139867829,106.914476,Jakarta_Utara,Kelapa_Gading,Vehicle Theft
7075,9/15/2021,23,-6.139617057,106.914476,Jakarta_Utara,Kelapa_Gading,Destruction
7076,10/14/2021,8,-6.139644141,106.914476,Jakarta_Utara,Kelapa_Gading,Fraud
7077,4/30/2021,15,-6.139699284,106.914476,Jakarta_Utara,Kelapa_Gading,Violent Theft
7078,2/24/2021,23,-6.139885417,106.914476,Jakarta_Utara,Kelapa_Gading,Weighted Theft
7079,7/26/2021,2,-6.139597091,106.914476,Jakarta_Utara,Kelapa_Gading,Vehicle Theft
7080,5/13/2021,16,-6.139666874,106.914476,Jakarta_Utara,Kelapa_Gading,Weighted Theft
7081,11/20/2021,1,-6.139433765,106.914476,Jakarta_Utara,Kelapa_Gading,Vehicle Theft
7082,10/24/2021,1,-6.139687751,106.914476,Jakarta_Utara,Kelapa_Gading,Weighted Theft
7083,2/24/2021,21,-6.139465404,106.914476,Jakarta_Utara,Kelapa_Gading,Drugs
7084,9/11/2021,13,-6.139309517,106.914476,Jakarta_Utara,Kelapa_Gading,Drugs
7085,5/16/2021,8,-6.139467911,106.914476,Jakarta_Utara,Kelapa_Gading,Drugs
7086,9/17/2021,1,-6.13946725,106.914476,Jakarta_Utara,Kelapa_Gading,Fraud
7087,4/24/2021,10,-6.139871238,106.914476,Jakarta_Utara,Kelapa_Gading,Drugs
7088,11/30/2021,23,-6.139790772,106.914476,Jakarta_Utara,Kelapa_Gading,Ordinary Theft
7089,1/4/2021,1,-6.139335672,106.914476,Jakarta_Utara,Kelapa_Gading,Vehicle Theft
7090,12/4/2021,6,-6.138331118,106.8925657,Jakarta_Utara,Kelapa_Gading,Drugs
7091,1/26/2021,18,-6.138257885,106.8924832,Jakarta_Utara,Kelapa_Gading,Drugs
7092,11/4/2021,7,-6.138116972,106.8927667,Jakarta_Utara,Kelapa_Gading,Vehicle Theft
7093,11/2/2021,3,-6.138236502,106.892581,Jakarta_Utara,Kelapa_Gading,Destruction
7094,3/24/2021,9,-6.138033933,106.8930766,Jakarta_Utara,Kelapa_Gading,Violent Theft
7095,9/16/2021,2,-6.138226471,106.8929197,Jakarta_Utara,Kelapa_Gading,Drugs
7096,11/13/2021,10,-6.138147725,106.8925413,Jakarta_Utara,Kelapa_Gading,Drugs
7097,1/31/2021,21,-6.138035658,106.892998,Jakarta_Utara,Kelapa_Gading,Fraud
7098,1/11/2021,11,-6.138191387,106.8927617,Jakarta_Utara,Kelapa_Gading,Drugs
7099,7/6/2021,11,-6.138305549,106.8924606,Jakarta_Utara,Kelapa_Gading,Weighted Theft
7100,10/20/2021,20,-6.138182535,106.8930135,Jakarta_Utara,Kelapa_Gading,Fraud
7101,8/5/2021,13,-6.138061782,106.8931088,Jakarta_Utara,Kelapa_Gading,Weighted Theft
7102,3/31/2021,6,-6.138041515,106.8930218,Jakarta_Utara,Kelapa_Gading,Weighted Theft
7103,1/27/2021,23,-6.138220705,106.8927837,Jakarta_Utara,Kelapa_Gading,Vehicle Theft
7104,4/5/2021,9,-6.138046444,106.8929197,Jakarta_Utara,Kelapa_Gading,Weighted Theft
7105,11/2/2021,4,-6.13804248,106.8925206,Jakarta_Utara,Kelapa_Gading,Drugs
7106,4/21/2021,10,-6.138090826,106.8930098,Jakarta_Utara,Kelapa_Gading,Drugs
7107,1/25/2021,5,-6.138155377,106.8925105,Jakarta_Utara,Kelapa_Gading,Drugs
7108,4/22/2021,0,-6.138255458,106.8930602,Jakarta_Utara,Kelapa_Gading,Fraud
7109,1/6/2021,6,-6.138225369,106.893058,Jakarta_Utara,Kelapa_Gading,Drugs
7110,1/5/2021,23,-6.138095741,106.8929817,Jakarta_Utara,Kelapa_Gading,Drugs
7111,4/22/2021,20,-6.138124929,106.892848,Jakarta_Utara,Kelapa_Gading,Drugs
7112,12/25/2021,20,-6.138042176,106.892753,Jakarta_Utara,Kelapa_Gading,Fraud
7113,4/17/2021,2,-6.13804835,106.892643,Jakarta_Utara,Kelapa_Gading,Fraud
7114,4/7/2021,4,-6.138311184,106.8927076,Jakarta_Utara,Kelapa_Gading,Vehicle Theft
7115,10/10/2021,15,-6.138225157,106.893066,Jakarta_Utara,Kelapa_Gading,Drugs
7116,9/8/2021,20,-6.138274325,106.892854,Jakarta_Utara,Kelapa_Gading,Weighted Theft
7117,8/4/2021,5,-6.13815966,106.89302,Jakarta_Utara,Kelapa_Gading,Drugs
7118,5/17/2021,2,-6.138112558,106.8930732,Jakarta_Utara,Kelapa_Gading,Weighted Theft
7119,4/30/2021,2,-6.13826695,106.89309,Jakarta_Utara,Kelapa_Gading,Weighted Theft
7120,6/6/2021,19,-6.138081759,106.8927688,Jakarta_Utara,Kelapa_Gading,Fraud
7121,4/2/2021,7,-6.138272386,106.8925125,Jakarta_Utara,Kelapa_Gading,Weighted Theft
7122,3/5/2021,17,-6.138299674,106.8929867,Jakarta_Utara,Kelapa_Gading,Ordinary Theft
7123,9/20/2021,13,-6.138090952,106.8928668,Jakarta_Utara,Kelapa_Gading,Drugs
7124,6/23/2021,16,-6.13820245,106.8926975,Jakarta_Utara,Kelapa_Gading,Drugs
7125,10/1/2021,2,-6.138299618,106.8929114,Jakarta_Utara,Kelapa_Gading,Drugs
7126,8/23/2021,23,-6.138063238,106.8930976,Jakarta_Utara,Kelapa_Gading,Vehicle Theft
7127,8/13/2021,5,-6.138059293,106.8928155,Jakarta_Utara,Kelapa_Gading,Drugs
7128,8/29/2021,3,-6.138052923,106.8928097,Jakarta_Utara,Kelapa_Gading,Drugs
7129,11/17/2021,23,-6.138128486,106.8924728,Jakarta_Utara,Kelapa_Gading,Drugs
7130,4/12/2021,20,-6.13811347,106.8929085,Jakarta_Utara,Kelapa_Gading,Fraud
7131,5/14/2021,3,-6.138170488,106.8930659,Jakarta_Utara,Kelapa_Gading,Severe Persecution
7132,3/20/2021,0,-6.138279338,106.8925913,Jakarta_Utara,Kelapa_Gading,Fraud
7133,11/3/2021,19,-6.138190518,106.8929297,Jakarta_Utara,Kelapa_Gading,Drugs
7134,8/19/2021,2,-6.138048053,106.8926072,Jakarta_Utara,Kelapa_Gading,Fraud
7135,6/8/2021,5,-6.129993602,106.9020554,Jakarta_Utara,Koja,Severe Persecution
7136,1/8/2021,0,-6.129994156,106.9019874,Jakarta_Utara,Koja,Drugs
7137,6/2/2021,8,-6.129983458,106.9020254,Jakarta_Utara,Koja,Ordinary Theft
7138,5/25/2021,15,-6.130029845,106.9019723,Jakarta_Utara,Koja,Violent Theft
7139,12/8/2021,18,-6.129980259,106.9019341,Jakarta_Utara,Koja,Fraud
7140,7/2/2021,2,-6.130005078,106.9019536,Jakarta_Utara,Koja,Drugs
7141,5/11/2021,12,-6.130034877,106.9020362,Jakarta_Utara,Koja,Weighted Theft
7142,10/15/2021,20,-6.129974222,106.9019241,Jakarta_Utara,Koja,Drugs
7143,9/10/2021,9,-6.13001713,106.9019784,Jakarta_Utara,Koja,Drugs
7144,9/16/2021,5,-6.130035917,106.9018587,Jakarta_Utara,Koja,Drugs
7145,5/21/2021,18,-6.13002274,106.9018967,Jakarta_Utara,Koja,Fraud
7146,10/4/2021,18,-6.130013591,106.901918,Jakarta_Utara,Koja,Fraud
7147,10/28/2021,7,-6.129947657,106.9019945,Jakarta_Utara,Koja,Fraud
7148,5/25/2021,23,-6.129966121,106.9020563,Jakarta_Utara,Koja,Fraud
7149,2/19/2021,13,-6.130072899,106.9020253,Jakarta_Utara,Koja,Fraud
7150,3/17/2021,15,-6.130057944,106.9020682,Jakarta_Utara,Koja,Weighted Theft
7151,3/27/2021,18,-6.12999425,106.9017595,Jakarta_Utara,Koja,Ordinary Theft
7152,9/15/2021,20,-6.129986155,106.901882,Jakarta_Utara,Koja,Fraud
7153,7/26/2021,10,-6.129990444,106.901983,Jakarta_Utara,Koja,Weighted Theft
7154,3/6/2021,22,-6.130053021,106.9017936,Jakarta_Utara,Koja,Weighted Theft
7155,4/24/2021,21,-6.130005257,106.9018251,Jakarta_Utara,Koja,Severe Persecution
7156,6/22/2021,9,-6.130072846,106.9017621,Jakarta_Utara,Koja,Fraud
7157,1/31/2021,3,-6.130073972,106.9020709,Jakarta_Utara,Koja,Weighted Theft
7158,12/3/2021,8,-6.13005467,106.9020398,Jakarta_Utara,Koja,Fraud
7159,3/18/2021,7,-6.130063824,106.9018352,Jakarta_Utara,Koja,Fraud
7160,5/11/2021,18,-6.129969297,106.9020281,Jakarta_Utara,Koja,Weighted Theft
7161,8/22/2021,7,-6.13000863,106.9018131,Jakarta_Utara,Koja,Drugs
7162,5/30/2021,20,-6.130018599,106.9019143,Jakarta_Utara,Koja,Drugs
7163,4/25/2021,6,-6.13004337,106.901902,Jakarta_Utara,Koja,Demonstration
7164,6/8/2021,8,-6.12996106,106.9019967,Jakarta_Utara,Koja,Fraud
7165,10/12/2021,9,-6.130004918,106.9018811,Jakarta_Utara,Koja,Drugs
7166,6/24/2021,15,-6.129958229,106.9019493,Jakarta_Utara,Koja,Drugs
7167,4/15/2021,23,-6.129963318,106.901783,Jakarta_Utara,Koja,Vehicle Theft
7168,7/5/2021,20,-6.129997904,106.9019187,Jakarta_Utara,Koja,Severe Persecution
7169,9/27/2021,20,-6.12996858,106.9018598,Jakarta_Utara,Koja,Vehicle Theft
7170,1/21/2021,17,-6.130050018,106.901929,Jakarta_Utara,Koja,Ordinary Theft
7171,5/1/2021,0,-6.13004272,106.9020263,Jakarta_Utara,Koja,Vehicle Theft
7172,12/6/2021,4,-6.129989142,106.9017657,Jakarta_Utara,Koja,Fraud
7173,11/20/2021,22,-6.130008626,106.902025,Jakarta_Utara,Koja,Fraud
7174,7/3/2021,18,-6.130025922,106.9020184,Jakarta_Utara,Koja,Vehicle Theft
7175,4/23/2021,5,-6.130067386,106.9020447,Jakarta_Utara,Koja,Fraud
7176,8/1/2021,17,-6.129979014,106.9019689,Jakarta_Utara,Koja,Vehicle Theft
7177,8/2/2021,13,-6.129972625,106.9018661,Jakarta_Utara,Koja,Weighted Theft
7178,10/22/2021,15,-6.130629268,106.8945522,Jakarta_Utara,Koja,Vehicle Theft
7179,7/21/2021,18,-6.130562556,106.8946208,Jakarta_Utara,Koja,Drugs
7180,7/14/2021,0,-6.130499678,106.8946045,Jakarta_Utara,Koja,Violent Theft
7181,6/5/2021,0,-6.129272102,106.8947047,Jakarta_Utara,Koja,Violent Theft
7182,5/17/2021,21,-6.129308027,106.8944925,Jakarta_Utara,Koja,Drugs
7183,6/21/2021,1,-6.130126351,106.8945404,Jakarta_Utara,Koja,Drugs
7184,11/15/2021,11,-6.129530514,106.8945768,Jakarta_Utara,Koja,Drugs
7185,6/3/2021,16,-6.129294012,106.8945585,Jakarta_Utara,Koja,Drugs
7186,5/5/2021,23,-6.130386385,106.8945904,Jakarta_Utara,Koja,Fraud
7187,1/19/2021,15,-6.130428751,106.8947281,Jakarta_Utara,Koja,Vehicle Theft
7188,6/28/2021,23,-6.130254725,106.8945619,Jakarta_Utara,Koja,Drugs
7189,1/31/2021,1,-6.130381864,106.8945244,Jakarta_Utara,Koja,Fraud
7190,12/15/2021,4,-6.130676831,106.8946405,Jakarta_Utara,Koja,Weighted Theft
7191,1/2/2021,1,-6.130786518,106.8946651,Jakarta_Utara,Koja,Weighted Theft
7192,8/30/2021,20,-6.129820447,106.8944367,Jakarta_Utara,Koja,Demonstration
7193,5/9/2021,19,-6.130696218,106.8945429,Jakarta_Utara,Koja,Weighted Theft
7194,1/19/2021,12,-6.130113187,106.8946601,Jakarta_Utara,Koja,Severe Persecution
7195,4/22/2021,22,-6.130444034,106.8944546,Jakarta_Utara,Koja,Weighted Theft
7196,10/28/2021,9,-6.13020512,106.8944072,Jakarta_Utara,Koja,Demonstration
7197,1/20/2021,16,-6.129571109,106.8944555,Jakarta_Utara,Koja,Fraud
7198,1/9/2021,8,-6.130468682,106.8946325,Jakarta_Utara,Koja,Vehicle Theft
7199,1/17/2021,23,-6.129752516,106.8946529,Jakarta_Utara,Koja,Drugs
7200,1/15/2021,19,-6.130147355,106.8946815,Jakarta_Utara,Koja,Demonstration
7201,6/25/2021,19,-6.130202147,106.8944984,Jakarta_Utara,Koja,Severe Persecution
7202,5/14/2021,14,-6.129450608,106.8945616,Jakarta_Utara,Koja,Drugs
7203,12/4/2021,17,-6.129751222,106.8943707,Jakarta_Utara,Koja,Weighted Theft
7204,7/8/2021,14,-6.129338662,106.8945216,Jakarta_Utara,Koja,Severe Persecution
7205,4/13/2021,17,-6.12966931,106.8943803,Jakarta_Utara,Koja,Vehicle Theft
7206,7/18/2021,20,-6.129290118,106.8946612,Jakarta_Utara,Koja,Weighted Theft
7207,8/21/2021,21,-6.129736538,106.8946798,Jakarta_Utara,Koja,Ordinary Theft
7208,3/22/2021,21,-6.130023849,106.894392,Jakarta_Utara,Koja,Drugs
7209,11/2/2021,21,-6.129765216,106.8944499,Jakarta_Utara,Koja,Severe Persecution
7210,3/25/2021,9,-6.129895614,106.8945296,Jakarta_Utara,Koja,Weighted Theft
7211,4/18/2021,21,-6.129293667,106.8944764,Jakarta_Utara,Koja,Vehicle Theft
7212,12/22/2021,6,-6.130516348,106.8947152,Jakarta_Utara,Koja,Fraud
7213,5/13/2021,2,-6.130423059,106.8945585,Jakarta_Utara,Koja,Drugs
7214,8/12/2021,0,-6.13007295,106.8946397,Jakarta_Utara,Koja,Demonstration
7215,8/4/2021,10,-6.129734849,106.894692,Jakarta_Utara,Koja,Demonstration
7216,5/5/2021,20,-6.129853431,106.8945757,Jakarta_Utara,Koja,Weighted Theft
7217,11/9/2021,5,-6.130364574,106.8944884,Jakarta_Utara,Koja,Fraud
7218,11/20/2021,20,-6.129622344,106.8945237,Jakarta_Utara,Koja,Weighted Theft
7219,5/24/2021,17,-6.13051269,106.8945325,Jakarta_Utara,Koja,Drugs
7220,6/26/2021,14,-6.12951166,106.8947206,Jakarta_Utara,Koja,Weighted Theft
7221,7/4/2021,22,-6.129703095,106.894543,Jakarta_Utara,Koja,Fraud
7222,10/14/2021,6,-6.129787235,106.8944119,Jakarta_Utara,Koja,Vehicle Theft
7223,12/28/2021,2,-6.129824091,106.8945648,Jakarta_Utara,Koja,Demonstration
7224,6/28/2021,9,-6.129892074,106.8943924,Jakarta_Utara,Koja,Ordinary Theft
