id,date,time,latitude,longitude,districts,subdistrict,type
1725,5/4/2021,14,-6.226895111,106.7445269,Jakarta_Selatan,Pesanggrahan,Arson
1726,7/10/2021,23,-6.226677948,106.7447992,Jakarta_Selatan,Pesanggrahan,Aggravated Assault
1727,8/9/2021,9,-6.227467231,106.7447515,Jakarta_Selatan,Pesanggrahan,Rape
1728,2/28/2021,2,-6.226927231,106.7449707,Jakarta_Selatan,Pesanggrahan,Aggravated Assault
1729,6/26/2021,15,-6.225720833,106.7605818,Jakarta_Selatan,Pesanggrahan,Disturbing the Peace
1730,10/27/2021,19,-6.226407786,106.7606623,Jakarta_Selatan,Pesanggrahan,Sexual Assault
1731,10/15/2021,22,-6.22461302,106.7605929,Jakarta_Selatan,Pesanggrahan,Rape
1732,8/17/2021,5,-6.224777989,106.7606114,Jakarta_Selatan,Pesanggrahan,Stalking
1733,11/12/2021,14,-6.225389135,106.7606324,Jakarta_Selatan,Pesanggrahan,Kidnapping
1734,6/5/2021,4,-6.225900855,106.760617,Jakarta_Selatan,Pesanggrahan,Attempt
1735,3/29/2021,2,-6.224754333,106.7606452,Jakarta_Selatan,Pesanggrahan,Rape
1736,1/31/2021,3,-6.226512512,106.7606035,Jakarta_Selatan,Pesanggrahan,Theft
1737,8/11/2021,3,-6.224825545,106.7605822,Jakarta_Selatan,Pesanggrahan,Theft
1738,3/21/2021,13,-6.22608489,106.7606349,Jakarta_Selatan,Pesanggrahan,Aggravated Assault
1739,4/17/2021,15,-6.225366409,106.7606084,Jakarta_Selatan,Pesanggrahan,Harassment
1740,7/7/2021,23,-6.243875977,106.7655004,Jakarta_Selatan,Pesanggrahan,Sexual Assault
1741,3/6/2021,2,-6.242240408,106.7668868,Jakarta_Selatan,Pesanggrahan,Open Container (of alcohol)
1742,7/22/2021,9,-6.242703667,106.7658627,Jakarta_Selatan,Pesanggrahan,Statutory Rape
1743,4/20/2021,23,-6.244870519,106.765475,Jakarta_Selatan,Pesanggrahan,Criminal Contempt of Court
1744,6/26/2021,4,-6.242398908,106.7649853,Jakarta_Selatan,Pesanggrahan,Homicide
1745,6/14/2021,8,-6.243450109,106.7665725,Jakarta_Selatan,Pesanggrahan,Theft
1746,12/15/2021,9,-6.24429589,106.7657676,Jakarta_Selatan,Pesanggrahan,Murder: First-degree
1747,7/2/2021,9,-6.244552999,106.7655925,Jakarta_Selatan,Pesanggrahan,Assault / Battery
1748,2/7/2021,6,-6.249543566,106.7639977,Jakarta_Selatan,Pesanggrahan,Attempt
1749,1/14/2021,12,-6.249039356,106.7647872,Jakarta_Selatan,Pesanggrahan,White Collar Crimes
1750,8/29/2021,12,-6.248477373,106.7637663,Jakarta_Selatan,Pesanggrahan,Burglary
1751,5/11/2021,23,-6.248898511,106.764017,Jakarta_Selatan,Pesanggrahan,Aiding and Abetting / Accessory
1752,4/16/2021,6,-6.248652696,106.7635942,Jakarta_Selatan,Pesanggrahan,Theft
1753,4/22/2021,14,-6.249590538,106.76322,Jakarta_Selatan,Pesanggrahan,Kidnapping
1754,5/3/2021,0,-6.249426697,106.7647765,Jakarta_Selatan,Pesanggrahan,Securities Fraud
1755,6/25/2021,17,-6.249532066,106.7634114,Jakarta_Selatan,Pesanggrahan,Theft
1756,3/28/2021,10,-6.249147239,106.7641237,Jakarta_Selatan,Pesanggrahan,Stalking
1757,8/13/2021,3,-6.248411202,106.7632861,Jakarta_Selatan,Pesanggrahan,Kidnapping
1758,11/16/2021,17,-6.248807224,106.7646845,Jakarta_Selatan,Pesanggrahan,Sexual Assault
1759,4/28/2021,16,-6.2490282,106.7644871,Jakarta_Selatan,Pesanggrahan,Aggravated Assault
1760,1/31/2021,9,-6.248958871,106.7642782,Jakarta_Selatan,Pesanggrahan,Kidnapping
1761,10/12/2021,1,-6.249446501,106.7647065,Jakarta_Selatan,Pesanggrahan,Assault / Battery
1762,7/21/2021,22,-6.205453259,106.8287719,Jakarta_Selatan,Setiabudi,White Collar Crimes
1763,5/19/2021,0,-6.211130669,106.8291588,Jakarta_Selatan,Setiabudi,Homicide
1764,6/18/2021,11,-6.210588304,106.8299868,Jakarta_Selatan,Setiabudi,Homicide
1765,1/17/2021,19,-6.208549961,106.8301927,Jakarta_Selatan,Setiabudi,Assault / Battery
1766,7/5/2021,16,-6.210044281,106.8281426,Jakarta_Selatan,Setiabudi,Attempt
1767,10/8/2021,22,-6.2122553,106.8289621,Jakarta_Selatan,Setiabudi,Sexual Assault
1768,8/17/2021,17,-6.205684939,106.8298494,Jakarta_Selatan,Setiabudi,Robbery
1769,2/9/2021,5,-6.20531232,106.8296296,Jakarta_Selatan,Setiabudi,Harassment
1770,2/20/2021,16,-6.206223595,106.8303975,Jakarta_Selatan,Setiabudi,Theft
1771,7/10/2021,17,-6.210985493,106.8295077,Jakarta_Selatan,Setiabudi,Wire Fraud
1772,10/24/2021,0,-6.213847001,106.8443409,Jakarta_Selatan,Setiabudi,Murder: First-degree
1773,8/22/2021,6,-6.213613181,106.8441283,Jakarta_Selatan,Setiabudi,Arson
1774,7/10/2021,9,-6.214844633,106.8441244,Jakarta_Selatan,Setiabudi,Murder: First-degree
1775,7/30/2021,5,-6.213815519,106.8435914,Jakarta_Selatan,Setiabudi,Homicide
1776,8/13/2021,11,-6.211431281,106.8443285,Jakarta_Selatan,Setiabudi,Aggravated Assault
1777,4/1/2021,10,-6.213584942,106.8442505,Jakarta_Selatan,Setiabudi,Probation Violation
1778,12/25/2021,5,-6.212399503,106.8440408,Jakarta_Selatan,Setiabudi,Public Intoxication
1779,6/12/2021,22,-6.212188724,106.844273,Jakarta_Selatan,Setiabudi,Assault / Battery
1780,7/25/2021,12,-6.213800612,106.8441258,Jakarta_Selatan,Setiabudi,Murder: Second-degree
1781,8/25/2021,11,-6.213175704,106.844125,Jakarta_Selatan,Setiabudi,Attempt
1782,9/18/2021,20,-6.21170501,106.8442801,Jakarta_Selatan,Setiabudi,Manslaughter: Voluntary
1783,4/30/2021,20,-6.214199976,106.8386783,Jakarta_Selatan,Setiabudi,Harassment
1784,4/10/2021,23,-6.215159812,106.8394081,Jakarta_Selatan,Setiabudi,MIP: A Minor in Possession
1785,8/15/2021,12,-6.215294627,106.8394453,Jakarta_Selatan,Setiabudi,Manslaughter: Voluntary
1786,8/23/2021,19,-6.214329186,106.8390402,Jakarta_Selatan,Setiabudi,Aiding and Abetting / Accessory
1787,5/16/2021,13,-6.213148442,106.8393702,Jakarta_Selatan,Setiabudi,Harassment
1788,4/11/2021,5,-6.215372801,106.8380361,Jakarta_Selatan,Setiabudi,Embezzlement
1789,10/27/2021,6,-6.213610852,106.8385857,Jakarta_Selatan,Setiabudi,Aggravated Assault
1790,9/7/2021,8,-6.212418443,106.838348,Jakarta_Selatan,Setiabudi,Assault / Battery
1791,5/22/2021,2,-6.212559324,106.8395177,Jakarta_Selatan,Setiabudi,Manslaughter: Voluntary
1792,9/2/2021,5,-6.215054725,106.8380267,Jakarta_Selatan,Setiabudi,Harassment
1793,8/18/2021,4,-6.212269229,106.8386799,Jakarta_Selatan,Setiabudi,Conspiracy
1794,10/10/2021,16,-6.214838826,106.8385867,Jakarta_Selatan,Setiabudi,Domestic Violence
1795,10/28/2021,0,-6.225605523,106.8249994,Jakarta_Selatan,Setiabudi,Indecent Exposure
1796,5/27/2021,22,-6.225614577,106.8306404,Jakarta_Selatan,Setiabudi,Statutory Rape
1797,4/29/2021,9,-6.224600855,106.8265737,Jakarta_Selatan,Setiabudi,Murder: Second-degree
1798,8/27/2021,18,-6.225123529,106.8276117,Jakarta_Selatan,Setiabudi,Robbery
1799,10/20/2021,0,-6.224003185,106.8296471,Jakarta_Selatan,Setiabudi,Murder: Second-degree
1800,7/24/2021,7,-6.224527127,106.8278413,Jakarta_Selatan,Setiabudi,Manslaughter: Voluntary
1801,1/1/2021,21,-6.223972476,106.8302631,Jakarta_Selatan,Setiabudi,Stalking
1802,5/20/2021,22,-6.223899417,106.8285329,Jakarta_Selatan,Setiabudi,Sexual Assault
1803,8/25/2021,21,-6.225662046,106.8306988,Jakarta_Selatan,Setiabudi,Kidnapping
1804,5/22/2021,11,-6.224024909,106.832319,Jakarta_Selatan,Setiabudi,Aggravated Assault
1805,10/15/2021,17,-6.22416654,106.8248918,Jakarta_Selatan,Setiabudi,Theft
1806,12/21/2021,3,-6.22571696,106.8321866,Jakarta_Selatan,Setiabudi,Disturbing the Peace
1807,5/2/2021,17,-6.225165775,106.8291452,Jakarta_Selatan,Setiabudi,Public Intoxication
1808,12/20/2021,0,-6.224452796,106.8310285,Jakarta_Selatan,Setiabudi,Murder: Second-degree
1809,3/10/2021,23,-6.223977339,106.8268298,Jakarta_Selatan,Setiabudi,Murder: First-degree
1810,3/17/2021,21,-6.224712294,106.8259477,Jakarta_Selatan,Setiabudi,Computer Crime
1811,3/28/2021,7,-6.224366934,106.8287405,Jakarta_Selatan,Setiabudi,Rape
1812,2/7/2021,18,-6.225624767,106.8307872,Jakarta_Selatan,Setiabudi,Arson
1813,5/4/2021,20,-6.208192618,106.8378417,Jakarta_Selatan,Setiabudi,Kidnapping
1814,12/26/2021,1,-6.207951358,106.8420981,Jakarta_Selatan,Setiabudi,Kidnapping
1815,9/14/2021,13,-6.205741698,106.8430066,Jakarta_Selatan,Setiabudi,Murder: Second-degree
1816,2/20/2021,5,-6.205821875,106.8391462,Jakarta_Selatan,Setiabudi,Open Container (of alcohol)
1817,3/28/2021,0,-6.208573978,106.8389891,Jakarta_Selatan,Setiabudi,Open Container (of alcohol)
1818,10/22/2021,11,-6.207843648,106.841598,Jakarta_Selatan,Setiabudi,Aggravated Assault
1819,2/18/2021,4,-6.206574552,106.8374829,Jakarta_Selatan,Setiabudi,Statutory Rape
1820,1/18/2021,5,-6.206499357,106.8448849,Jakarta_Selatan,Setiabudi,Kidnapping
1821,11/2/2021,1,-6.206602428,106.8406568,Jakarta_Selatan,Setiabudi,Manslaughter: Voluntary
1822,4/29/2021,9,-6.207280102,106.8427587,Jakarta_Selatan,Setiabudi,Drug Trafficking / Distribution
1823,9/9/2021,7,-6.207002368,106.8445498,Jakarta_Selatan,Setiabudi,Harassment
1824,10/1/2021,8,-6.206561033,106.8402431,Jakarta_Selatan,Setiabudi,Arson
1825,8/23/2021,4,-6.20738762,106.8400638,Jakarta_Selatan,Setiabudi,Sexual Assault
1826,4/12/2021,15,-6.206618282,106.8414152,Jakarta_Selatan,Setiabudi,Sexual Assault
1827,2/16/2021,11,-6.210475919,106.8499696,Jakarta_Selatan,Tebet,Harassment
1828,3/7/2021,19,-6.209811903,106.8501822,Jakarta_Selatan,Tebet,Murder: Second-degree
1829,12/19/2021,16,-6.210326344,106.8511674,Jakarta_Selatan,Tebet,Securities Fraud
1830,3/13/2021,23,-6.209953257,106.8505646,Jakarta_Selatan,Tebet,Manslaughter: Involuntary
1831,5/28/2021,4,-6.210614938,106.8504806,Jakarta_Selatan,Tebet,Stalking
1832,2/4/2021,19,-6.21003036,106.85029,Jakarta_Selatan,Tebet,Aggravated Assault
1833,4/6/2021,17,-6.20988618,106.8511998,Jakarta_Selatan,Tebet,Rape
1834,8/31/2021,11,-6.210500641,106.8502643,Jakarta_Selatan,Tebet,Computer Crime
1835,2/8/2021,13,-6.210303301,106.8501964,Jakarta_Selatan,Tebet,Statutory Rape
1836,4/4/2021,19,-6.209771013,106.8507841,Jakarta_Selatan,Tebet,Assault / Battery
1837,2/27/2021,8,-6.210652502,106.8504116,Jakarta_Selatan,Tebet,Murder: First-degree
1838,1/21/2021,13,-6.213540296,106.847594,Jakarta_Selatan,Tebet,Burglary
1839,12/2/2021,1,-6.211704746,106.8475848,Jakarta_Selatan,Tebet,Attempt
1840,4/26/2021,13,-6.211995875,106.8475817,Jakarta_Selatan,Tebet,Rape
1841,7/1/2021,14,-6.213663881,106.8475827,Jakarta_Selatan,Tebet,Stalking
1842,3/13/2021,7,-6.213565731,106.8475889,Jakarta_Selatan,Tebet,Manslaughter: Voluntary
1843,6/6/2021,15,-6.212575719,106.8475914,Jakarta_Selatan,Tebet,Theft
1844,5/6/2021,6,-6.212135939,106.8475827,Jakarta_Selatan,Tebet,Sexual Assault
1845,8/16/2021,10,-6.213066548,106.8475919,Jakarta_Selatan,Tebet,Racketeering / RICO
1846,2/3/2021,13,-6.224496957,106.850389,Jakarta_Selatan,Tebet,Shoplifting
1847,6/19/2021,14,-6.224427874,106.8544778,Jakarta_Selatan,Tebet,Sexual Assault
1848,3/10/2021,10,-6.224612564,106.850212,Jakarta_Selatan,Tebet,Murder: Second-degree
1849,2/27/2021,11,-6.22438175,106.8535282,Jakarta_Selatan,Tebet,Rape
1850,6/26/2021,8,-6.224907945,106.8504555,Jakarta_Selatan,Tebet,Murder: First-degree
1851,1/13/2021,21,-6.224993034,106.853264,Jakarta_Selatan,Tebet,Wire Fraud
1852,12/12/2021,20,-6.224507443,106.8528404,Jakarta_Selatan,Tebet,Robbery
1853,11/6/2021,1,-6.224399008,106.8526436,Jakarta_Selatan,Tebet,Assault / Battery
1854,12/9/2021,21,-6.223831278,106.852776,Jakarta_Selatan,Tebet,Assault / Battery
1855,7/7/2021,23,-6.224991026,106.8536317,Jakarta_Selatan,Tebet,Murder: Second-degree
1856,9/27/2021,20,-6.217683763,106.8583584,Jakarta_Selatan,Tebet,Statutory Rape
1857,12/8/2021,6,-6.217679578,106.8569301,Jakarta_Selatan,Tebet,Kidnapping
1858,3/5/2021,18,-6.21783017,106.8588577,Jakarta_Selatan,Tebet,Stalking
1859,9/5/2021,5,-6.217651693,106.8601738,Jakarta_Selatan,Tebet,Theft
1860,7/1/2021,20,-6.217567613,106.8611492,Jakarta_Selatan,Tebet,Theft
1861,11/16/2021,22,-6.240075984,106.8585857,Jakarta_Selatan,Tebet,Harassment
1862,5/19/2021,23,-6.239148284,106.8585156,Jakarta_Selatan,Tebet,Homicide
1863,5/17/2021,19,-6.235546189,106.8584222,Jakarta_Selatan,Tebet,Medical Marijuana
1864,9/7/2021,14,-6.233242752,106.8585048,Jakarta_Selatan,Tebet,Sexual Assault
1865,4/4/2021,4,-6.240121389,106.8585177,Jakarta_Selatan,Tebet,Bribery
1866,6/24/2021,12,-6.233121637,106.8585558,Jakarta_Selatan,Tebet,Open Container (of alcohol)
1867,5/21/2021,6,-6.238832025,106.8584403,Jakarta_Selatan,Tebet,Arson
1868,1/3/2021,14,-6.238986613,106.8585103,Jakarta_Selatan,Tebet,Sexual Assault
1869,10/19/2021,0,-6.239588723,106.8585046,Jakarta_Selatan,Tebet,Homicide
1870,6/11/2021,18,-6.239958469,106.8584883,Jakarta_Selatan,Tebet,Statutory Rape
1871,1/4/2021,2,-6.237013209,106.8584514,Jakarta_Selatan,Tebet,Manslaughter: Voluntary
1872,11/20/2021,19,-6.237646655,106.8585338,Jakarta_Selatan,Tebet,Hate Crimes
1873,4/22/2021,19,-6.23736457,106.8451133,Jakarta_Selatan,Tebet,Rape
1874,4/8/2021,17,-6.238101626,106.8446423,Jakarta_Selatan,Tebet,Assault / Battery
1875,3/16/2021,16,-6.236071357,106.8444584,Jakarta_Selatan,Tebet,Drug Possession
1876,9/19/2021,4,-6.239513835,106.8445867,Jakarta_Selatan,Tebet,Rape
1877,7/19/2021,22,-6.237571748,106.8447704,Jakarta_Selatan,Tebet,Sexual Assault
1878,10/22/2021,8,-6.239341626,106.844425,Jakarta_Selatan,Tebet,Stalking
1879,3/21/2021,21,-6.236104569,106.8442665,Jakarta_Selatan,Tebet,Stalking
1880,7/4/2021,8,-6.239495958,106.8448381,Jakarta_Selatan,Tebet,Statutory Rape
1881,7/4/2021,9,-6.238422808,106.8444963,Jakarta_Selatan,Tebet,Statutory Rape
1882,10/21/2021,9,-6.239441964,106.8447049,Jakarta_Selatan,Tebet,Sexual Assault
1883,4/19/2021,13,-6.239085181,106.8443188,Jakarta_Selatan,Tebet,Homicide
1884,3/26/2021,5,-6.238721949,106.8448844,Jakarta_Selatan,Tebet,Rape
1885,3/31/2021,6,-6.127192651,106.7257335,Jakarta_Barat,Cengkareng,Aiding and Abetting / Accessory
1886,5/22/2021,2,-6.126948303,106.7257365,Jakarta_Barat,Cengkareng,Arson
1887,5/8/2021,14,-6.126491919,106.7254261,Jakarta_Barat,Cengkareng,Medical Marijuana
1888,11/11/2021,14,-6.126372475,106.725444,Jakarta_Barat,Cengkareng,Manslaughter: Voluntary
1889,8/6/2021,16,-6.126470848,106.725647,Jakarta_Barat,Cengkareng,Murder: Second-degree
1890,8/21/2021,16,-6.127206971,106.7255667,Jakarta_Barat,Cengkareng,Arson
1891,6/26/2021,11,-6.127262936,106.7258034,Jakarta_Barat,Cengkareng,Homicide
1892,9/18/2021,0,-6.126943581,106.7257858,Jakarta_Barat,Cengkareng,Fraud
1893,11/14/2021,0,-6.126989667,106.7255016,Jakarta_Barat,Cengkareng,Stalking
1894,7/31/2021,13,-6.127192734,106.7256175,Jakarta_Barat,Cengkareng,Murder: Second-degree
1895,3/24/2021,9,-6.144495805,106.7642707,Jakarta_Barat,Cengkareng,Attempt
1896,6/17/2021,2,-6.146929195,106.7612686,Jakarta_Barat,Cengkareng,Statutory Rape
1897,8/17/2021,3,-6.146468252,106.7624585,Jakarta_Barat,Cengkareng,Child Pornography
1898,11/28/2021,2,-6.144832632,106.763027,Jakarta_Barat,Cengkareng,Kidnapping
1899,2/5/2021,10,-6.143897227,106.7620076,Jakarta_Barat,Cengkareng,Kidnapping
1900,8/14/2021,14,-6.143527782,106.7626248,Jakarta_Barat,Cengkareng,Manslaughter: Voluntary
1901,11/18/2021,6,-6.146878426,106.7626836,Jakarta_Barat,Cengkareng,Aggravated Assault
1902,2/4/2021,11,-6.145981322,106.7613925,Jakarta_Barat,Cengkareng,Kidnapping
1903,11/16/2021,10,-6.155120117,106.7223601,Jakarta_Barat,Cengkareng,Murder: First-degree
1904,10/16/2021,20,-6.153723739,106.7224054,Jakarta_Barat,Cengkareng,Bribery
1905,4/25/2021,21,-6.153675358,106.7222716,Jakarta_Barat,Cengkareng,Kidnapping
1906,12/12/2021,6,-6.154454504,106.7222401,Jakarta_Barat,Cengkareng,Theft
1907,7/21/2021,15,-6.154647949,106.724034,Jakarta_Barat,Cengkareng,Assault / Battery
1908,10/26/2021,16,-6.153629807,106.722511,Jakarta_Barat,Cengkareng,Burglary
1909,9/14/2021,21,-6.155873812,106.7222414,Jakarta_Barat,Cengkareng,Insurance Fraud
1910,1/18/2021,16,-6.156151096,106.7229759,Jakarta_Barat,Cengkareng,Harassment
1911,4/11/2021,13,-6.156246449,106.7233793,Jakarta_Barat,Cengkareng,Assault / Battery
1912,12/16/2021,5,-6.153715542,106.7221585,Jakarta_Barat,Cengkareng,Attempt
1913,2/4/2021,3,-6.181754247,106.7183405,Jakarta_Barat,Cengkareng,Rape
1914,7/15/2021,5,-6.182089164,106.7173836,Jakarta_Barat,Cengkareng,Disturbing the Peace
1915,9/19/2021,13,-6.182132437,106.7181367,Jakarta_Barat,Cengkareng,Murder: First-degree
1916,5/18/2021,23,-6.181549435,106.7186987,Jakarta_Barat,Cengkareng,Murder: Second-degree
1917,11/1/2021,20,-6.18296968,106.7181145,Jakarta_Barat,Cengkareng,Drug Trafficking / Distribution
1918,3/22/2021,16,-6.18165698,106.7177347,Jakarta_Barat,Cengkareng,Embezzlement
1919,7/6/2021,8,-6.183689356,106.7178116,Jakarta_Barat,Cengkareng,Burglary
1920,11/3/2021,4,-6.181355549,106.7183474,Jakarta_Barat,Cengkareng,Murder: First-degree
1921,3/9/2021,8,-6.182209322,106.7175757,Jakarta_Barat,Cengkareng,Statutory Rape
1922,5/26/2021,11,-6.183595612,106.7180086,Jakarta_Barat,Cengkareng,Vandalism
1923,3/21/2021,1,-6.162495244,106.7386741,Jakarta_Barat,Cengkareng,Theft
1924,4/29/2021,9,-6.162943838,106.7411324,Jakarta_Barat,Cengkareng,Statutory Rape
1925,2/1/2021,0,-6.162518114,106.7389123,Jakarta_Barat,Cengkareng,Stalking
1926,12/8/2021,23,-6.162232319,106.737484,Jakarta_Barat,Cengkareng,Homicide
1927,8/24/2021,1,-6.162243627,106.7396601,Jakarta_Barat,Cengkareng,Statutory Rape
1928,12/24/2021,3,-6.162459317,106.7413608,Jakarta_Barat,Cengkareng,Murder: First-degree
1929,1/28/2021,22,-6.163183412,106.7415569,Jakarta_Barat,Cengkareng,Stalking
1930,12/22/2021,15,-6.163353664,106.7374009,Jakarta_Barat,Cengkareng,Hate Crimes
1931,8/8/2021,6,-6.162274378,106.7371761,Jakarta_Barat,Cengkareng,Aggravated Assault
1932,5/9/2021,20,-6.162778451,106.7393737,Jakarta_Barat,Cengkareng,Rape
1933,7/28/2021,12,-6.162819989,106.7413505,Jakarta_Barat,Cengkareng,Murder: First-degree
1934,2/2/2021,6,-6.163048163,106.7373219,Jakarta_Barat,Cengkareng,Theft
1935,12/25/2021,5,-6.163186707,106.7390103,Jakarta_Barat,Cengkareng,Harassment
1936,1/21/2021,3,-6.162741426,106.7373817,Jakarta_Barat,Cengkareng,Assault / Battery
1937,7/30/2021,1,-6.155802389,106.7782581,Jakarta_Barat,Grogol_Petamburan,Attempt
1938,7/19/2021,19,-6.156827414,106.7795557,Jakarta_Barat,Grogol_Petamburan,Attempt
1939,9/6/2021,9,-6.157237136,106.7810425,Jakarta_Barat,Grogol_Petamburan,Theft
1940,12/8/2021,4,-6.156983172,106.7790958,Jakarta_Barat,Grogol_Petamburan,Assault / Battery
1941,7/1/2021,8,-6.156050614,106.7800825,Jakarta_Barat,Grogol_Petamburan,Murder: First-degree
1942,8/28/2021,9,-6.156150522,106.7783326,Jakarta_Barat,Grogol_Petamburan,Murder: First-degree
1943,1/9/2021,14,-6.156377217,106.7821882,Jakarta_Barat,Grogol_Petamburan,Manslaughter: Voluntary
1944,9/14/2021,12,-6.156787603,106.7787789,Jakarta_Barat,Grogol_Petamburan,Aggravated Assault
1945,11/20/2021,21,-6.156650476,106.7821848,Jakarta_Barat,Grogol_Petamburan,Manslaughter: Voluntary
1946,4/4/2021,4,-6.156510113,106.7791807,Jakarta_Barat,Grogol_Petamburan,Kidnapping
1947,6/22/2021,10,-6.157049097,106.7792073,Jakarta_Barat,Grogol_Petamburan,Embezzlement
1948,11/9/2021,23,-6.157195611,106.7823756,Jakarta_Barat,Grogol_Petamburan,Kidnapping
1949,1/9/2021,23,-6.150781411,106.7747672,Jakarta_Barat,Grogol_Petamburan,Sexual Assault
1950,9/3/2021,10,-6.151529606,106.7752144,Jakarta_Barat,Grogol_Petamburan,Arson
1951,8/21/2021,12,-6.151967912,106.7752853,Jakarta_Barat,Grogol_Petamburan,Sexual Assault
1952,10/29/2021,13,-6.150880583,106.7751951,Jakarta_Barat,Grogol_Petamburan,Disorderly Conduct
1953,3/3/2021,20,-6.150478188,106.7743146,Jakarta_Barat,Grogol_Petamburan,Statutory Rape
1954,6/13/2021,8,-6.150746107,106.7751864,Jakarta_Barat,Grogol_Petamburan,Arson
1955,10/27/2021,2,-6.151237845,106.7759398,Jakarta_Barat,Grogol_Petamburan,Drug Possession
1956,2/26/2021,9,-6.150544239,106.7761383,Jakarta_Barat,Grogol_Petamburan,Aggravated Assault
1957,10/27/2021,16,-6.150514887,106.7749914,Jakarta_Barat,Grogol_Petamburan,Manslaughter: Voluntary
1958,11/16/2021,7,-6.151975222,106.7756302,Jakarta_Barat,Grogol_Petamburan,Homicide
1959,12/11/2021,15,-6.179895562,106.784752,Jakarta_Barat,Grogol_Petamburan,Disorderly Conduct
1960,1/18/2021,18,-6.180153583,106.7858107,Jakarta_Barat,Grogol_Petamburan,Conspiracy
1961,11/9/2021,11,-6.179183739,106.7860578,Jakarta_Barat,Grogol_Petamburan,Attempt
1962,2/11/2021,13,-6.178952871,106.7856714,Jakarta_Barat,Grogol_Petamburan,Conspiracy
1963,1/13/2021,13,-6.180849584,106.784466,Jakarta_Barat,Grogol_Petamburan,Stalking
1964,2/16/2021,13,-6.179261361,106.7858399,Jakarta_Barat,Grogol_Petamburan,Robbery
1965,5/3/2021,16,-6.179960812,106.7870161,Jakarta_Barat,Grogol_Petamburan,Aggravated Assault
1966,12/30/2021,4,-6.179476702,106.7861749,Jakarta_Barat,Grogol_Petamburan,Statutory Rape
1967,7/15/2021,11,-6.18099395,106.7847496,Jakarta_Barat,Grogol_Petamburan,Theft
1968,1/27/2021,17,-6.1804524,106.7847317,Jakarta_Barat,Grogol_Petamburan,Harassment
1969,9/4/2021,16,-6.179373121,106.7867943,Jakarta_Barat,Grogol_Petamburan,Disturbing the Peace
1970,4/1/2021,0,-6.180179489,106.7864292,Jakarta_Barat,Grogol_Petamburan,Child Pornography
1971,6/15/2021,11,-6.181041093,106.7847391,Jakarta_Barat,Grogol_Petamburan,Kidnapping
1972,2/24/2021,9,-6.179044739,106.7839586,Jakarta_Barat,Grogol_Petamburan,Manslaughter: Voluntary
1973,12/1/2021,18,-6.142265297,106.8148225,Jakarta_Barat,Taman_Sari,Assault / Battery
1974,5/8/2021,6,-6.141941196,106.8146063,Jakarta_Barat,Taman_Sari,Theft
1975,4/17/2021,4,-6.140776954,106.8146852,Jakarta_Barat,Taman_Sari,Securities Fraud
1976,6/11/2021,13,-6.14197264,106.8146954,Jakarta_Barat,Taman_Sari,Indecent Exposure
1977,7/10/2021,18,-6.142400219,106.8147913,Jakarta_Barat,Taman_Sari,Embezzlement
1978,6/5/2021,14,-6.140470508,106.8150334,Jakarta_Barat,Taman_Sari,Theft
1979,9/20/2021,6,-6.141593564,106.8151047,Jakarta_Barat,Taman_Sari,Cyberbullying
1980,9/12/2021,13,-6.140668319,106.8144856,Jakarta_Barat,Taman_Sari,Drug Possession
1981,4/14/2021,23,-6.142415036,106.8144328,Jakarta_Barat,Taman_Sari,Robbery
1982,1/1/2021,23,-6.148832133,106.8222861,Jakarta_Barat,Taman_Sari,Murder: First-degree
1983,6/8/2021,6,-6.14880167,106.8247511,Jakarta_Barat,Taman_Sari,Murder: Second-degree
1984,7/20/2021,4,-6.148889605,106.8224704,Jakarta_Barat,Taman_Sari,Murder: Second-degree
1985,5/27/2021,16,-6.149100913,106.8243526,Jakarta_Barat,Taman_Sari,MIP: A Minor in Possession
1986,1/3/2021,11,-6.149088106,106.8243445,Jakarta_Barat,Taman_Sari,Sexual Assault
1987,1/7/2021,15,-6.148920919,106.8256671,Jakarta_Barat,Taman_Sari,Bribery
1988,11/18/2021,20,-6.149059998,106.8222132,Jakarta_Barat,Taman_Sari,Murder: Second-degree
1989,10/3/2021,16,-6.149086294,106.8235155,Jakarta_Barat,Taman_Sari,Robbery
1990,4/7/2021,17,-6.149133001,106.8236508,Jakarta_Barat,Taman_Sari,Attempt
1991,12/19/2021,3,-6.14900784,106.8242202,Jakarta_Barat,Taman_Sari,Drug Trafficking / Distribution
1992,8/31/2021,5,-6.154843486,106.8177333,Jakarta_Barat,Taman_Sari,Homicide
1993,6/2/2021,21,-6.155642743,106.8181693,Jakarta_Barat,Taman_Sari,Manslaughter: Involuntary
1994,2/17/2021,13,-6.154563946,106.8182305,Jakarta_Barat,Taman_Sari,Harassment
1995,10/3/2021,11,-6.155767067,106.8177612,Jakarta_Barat,Taman_Sari,Harassment
1996,9/5/2021,21,-6.154277221,106.8180791,Jakarta_Barat,Taman_Sari,Manslaughter: Voluntary
1997,8/22/2021,14,-6.154106008,106.8182607,Jakarta_Barat,Taman_Sari,Theft
1998,12/23/2021,21,-6.155182369,106.8179577,Jakarta_Barat,Taman_Sari,Cyberbullying
1999,6/27/2021,6,-6.15498573,106.8179651,Jakarta_Barat,Taman_Sari,Assault / Battery
2000,8/17/2021,13,-6.153466094,106.8179972,Jakarta_Barat,Taman_Sari,Credit / Debit Card Fraud
2001,11/2/2021,10,-6.155541368,106.8179771,Jakarta_Barat,Taman_Sari,Harassment
